Year/Make, Model, Price, Rating, Mileage
Used 2023 Rivian, R1S Adventure Quad-Motor Large Pack, 65239, Great Price, 34295
Used 2023 Rivian, R1S Adventure Quad-Motor Large Pack, 66645, Fair Price, 20543
Used 2023 Rivian, R1S Adventure Quad-Motor Large Pack, 69999, Fair Price, 15409
Used 2023 Rivian, R1S Adventure Quad-Motor Large Pack, 66920, Fair Price, 30327
Used 2023 Rivian, R1S Adventure Quad-Motor Large Pack, 69999, Fair Price, 18472
Used 2023 Rivian, R1S Adventure Quad-Motor Large Pack, 68999, High Price, 23970
Used 2022 Rivian, R1T Adventure Package, 53000, Fair Price, 43226
Used 2023 Rivian, R1S Adventure Quad-Motor Large Pack, 63663, Great Price, 27084
Used 2024 Rivian, R1S Adventure Dual-Motor Standard Pack, 68998, High Price, 11423
Used 2022 Rivian, R1T Adventure Package, 55999, High Price, 37228
Used 2023 Rivian, R1S Adventure Quad-Motor Large Pack, 71390, Fair Price, 13855
Used 2025 Rivian, R1S Adventure Dual-Motor Large Pack, 75420, Fair Price, 7124
Used 2023 Rivian, R1S Launch Edition Quad-Motor Large Pack, 75000, Fair Price, 13332
Used 2023 Rivian, R1S Launch Edition Quad-Motor Large Pack, 68999, High Price, 31719
Used 2024 Rivian, R1S Adventure Quad-Motor Large Pack, 75420, High Price, 24173
Used 2022 Rivian, R1T Adventure Package, 54000, Fair Price, 34419
Used 2024 Rivian, R1S Adventure Quad-Motor Large Pack, 75420, Fair Price, 25749
Used 2024 Rivian, R1S Adventure Quad-Motor Large Pack, 72990, Fair Price, 22813
