Year/Make, Model, Price, Rating, Mileage
Used 2021 INFINITI, QX50 AUTOGRAPH AWD, 32995, Great Price, 41679, 
Used 2021 INFINITI, Q50 3.0t LUXE AWD, 30995, Great Price, 15443, 
Used 2021 INFINITI, QX50 ESSENTIAL AWD, 30995, Great Price, 23488, 
Used 2021 INFINITI, QX50 ESSENTIAL AWD, 24987, Excellent Price, 22954, 
Used 2021 INFINITI, QX50 LUXE AWD, 17499, Excellent Price, 92307, 
Used 2021 INFINITI, QX80 LUXE RWD, 31932, Excellent Price, 67213, 
Used 2021 INFINITI, QX50 ESSENTIAL AWD, 25495, Excellent Price, 3922, 
Used 2021 INFINITI, QX50 LUXE AWD, 26764, Fair Price, 36799, 
Used 2021 INFINITI, Q50 3.0t LUXE AWD, 26995, High Price, 41307, 
Used 2021 INFINITI, QX80 SENSORY AWD, 35000, Fair Price, 92506, 
Used 2021 INFINITI, Q50 RED SPORT 400 RWD, 32713, Fair Price, 751, 
Used 2021 INFINITI, QX50 LUXE AWD, 24500, Great Price, 52980, 
Used 2021 INFINITI, QX50 LUXE AWD, 23700, High Price, 70095, 
Used 2021 INFINITI, Q60 RED SPORT 400 AWD, 35699, Great Price, 44984, 
Used 2021 INFINITI, Q50 3.0t SENSORY RWD, 29995, High Price, 18705, 
Used 2021 INFINITI, QX80 LUXE AWD, 27500, High Price, 75503, 
Used 2021 INFINITI, Q50 3.0t PURE RWD, 19995, High Price, 49144, 
Used 2021 INFINITI, Q50 3.0t SENSORY AWD, 29000, Fair Price, 40655, 
Used 2021 INFINITI, Q60 RED SPORT 400 AWD, 35700, High Price, 23996, 
Used 2021 INFINITI, QX50 LUXE FWD, 27995, High Price, 23130, 
